kepid,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
5364071,CONFIRMED,CANDIDATE,1,10.91274065,1.465E-05,-1.465E-05,169.85247,0.00105,-0.00105,2455002.852,0.00105,-0.00105,0.685,0.192,-0.459,2.1801,0.0445,-0.0445,1387.2,26.5,-26.5,2.13,0.12,-0.16,443,,,9.12,1.88,-2,57.4,3834,77,-84,4.708,0.045,-0.021,0.539,0.03,-0.041,292.29459,40.591789,15.264
7673841,CONFIRMED,CANDIDATE,0.989,5.34182466,4.112E-05,-4.112E-05,136.3186,0.0064,-0.0064,2454969.319,0.0064,-0.0064,0.07,0.38,-0.07,3.577,0.163,-0.163,70.5,4.1,-4.1,0.95,0.14,-0.17,1125,,,379.09,159.1,-140.91,19.2,5767,115,-104,4.287,0.162,-0.108,1.135,0.165,-0.202,288.66077,43.36808,13.455
9827149,CONFIRMED,CANDIDATE,1,2.131945045,6.449E-06,-6.449E-06,133.65547,0.00268,-0.00268,2454966.655,0.00268,-0.00268,0.209,0.237,-0.209,1.8061,0.0699,-0.0699,269.4,13.4,-13.4,1.66,0.5,-0.17,1418,,,955.16,848.6,-293.98,22.9,5845,162,-223,4.469,0.05,-0.2,1.013,0.305,-0.102,290.17618,46.698341,15.545
5546691,CONFIRMED,CANDIDATE,0.999,12.9462567,0.000293,-0.000293,139.4165,0.0183,-0.0183,2454972.416,0.0183,-0.0183,0.109,0.336,-0.109,9.568,0.606,-0.606,168.7,12.7,-12.7,1.13,0.29,-0.1,764,,,80.34,59.91,-22.05,15.7,6058,161,-197,4.54,0.046,-0.184,0.867,0.22,-0.078,295.46234,40.77697,15.079
12156347,CONFIRMED,CANDIDATE,1,5.77957133,2.378E-05,-2.378E-05,136.53014,0.0036,-0.0036,2454969.53,0.0036,-0.0036,0.946,0.004,-0.656,2.5213,0.085,-0.085,396.6,24.3,-24.3,1.5,0.08,-0.08,598,,,30.22,6.04,-5.21,18.9,4102,81,-81,4.687,0.022,-0.027,0.581,0.031,-0.031,289.74277,50.787041,15.484
8547429,CONFIRMED,CANDIDATE,0.995,11.6601667,0.0001024,-0.0001024,140.62189,0.00859,-0.00859,2454973.622,0.00859,-0.00859,0.983,0.003,-0.687,5.882,0.361,-0.361,181,8.8,-8.8,2.08,0.33,-0.19,834,,,114.36,47.66,-25.61,20.4,5791,78,-86,4.381,0.08,-0.12,1.083,0.172,-0.1,286.22464,44.654469,14.406
9893318,CONFIRMED,CANDIDATE,1,18.0161227,0.0001088,-0.0001088,145.24169,0.00614,-0.00614,2454978.242,0.00614,-0.00614,0.023,0.429,-0.023,4.016,0.178,-0.178,499.5,34.9,-34.9,2.39,0.76,-0.33,768,,,82.38,77.53,-29.08,16.7,6245,175,-219,4.406,0.072,-0.217,1.065,0.339,-0.145,292.86984,46.741859,15.394
8570333,CONFIRMED,CANDIDATE,0.982,84.5733346,0.0006541,-0.0006541,150.152,0.00691,-0.00691,2454983.152,0.00691,-0.00691,0.024,0.428,-0.024,5.762,0.193,-0.193,891.6,50.5,-50.5,2.59,0.58,-0.22,366,,,4.26,2.92,-1.13,20.4,5418,164,-180,4.543,0.03,-0.17,0.888,0.198,-0.074,295.62927,44.69062,15.758
8478994,CONFIRMED,CANDIDATE,1,21.30181863,7.799E-05,-7.799E-05,191.84136,0.00274,-0.00274,2455024.841,0.00274,-0.00274,0.086,0.376,-0.086,3.8763,0.0856,-0.0856,87.3,2.9,-2.9,0.72,0.03,-0.03,564,,,23.89,3.55,-3.14,32.4,5437,73,-81,4.571,0.02,-0.03,0.781,0.034,-0.031,284.05954,44.518215,9.705
5036705,CONFIRMED,CANDIDATE,0.987,4.14789051,3.408E-05,-3.408E-05,135.53291,0.00774,-0.00774,2454968.533,0.00774,-0.00774,0.878,0.076,-0.664,3.829,0.204,-0.204,137.6,9.9,-9.9,1.93,0.37,-0.3,1389,,,878.32,434.93,-286.13,16.4,6150,79,-79,4.223,0.125,-0.125,1.417,0.272,-0.223,297.90579,40.162861,14.725
8947520,CONFIRMED,CANDIDATE,0.98,0.968527683,2.958E-06,-2.958E-06,131.50954,0.00243,-0.00243,2454964.51,0.00243,-0.00243,0.941,0.015,-0.697,1.3672,0.076,-0.076,114.6,8.2,-8.2,1.21,0.16,-0.05,1677,,,1867,656.06,-239.17,16.9,5580,83,-75,4.538,0.02,-0.104,0.886,0.114,-0.036,289.88437,45.211498,14.511
10468885,CONFIRMED,CANDIDATE,1,0.664074145,1.528E-06,-1.528E-06,133.40285,0.00172,-0.00172,2454966.403,0.00172,-0.00172,0.525,0.38,-0.317,1.0925,0.0599,-0.0599,212.6,12,-12,1.19,0.16,-0.09,1703,,,1998.48,894.59,-478.26,20.9,5178,155,-139,4.585,0.024,-0.102,0.797,0.107,-0.063,291.27899,47.687649,15.645
3861595,CONFIRMED,CANDIDATE,1,3.849371737,2.344E-06,-2.344E-06,157.526686,0.000488,-0.000488,2454990.527,0.000488,-0.000488,0.915,0.02,-0.056,2.632,0.106,-0.106,1298.6,13,-13,12.94,1.8,-4.2,2034,,,4055.29,1643.78,-2336.51,132.7,6244,126,-114,3.657,0.27,-0.09,2.992,0.416,-0.971,294.35654,38.94738,11.432
10489206,CONFIRMED,CANDIDATE,1,4.164384505,2.155E-06,-2.155E-06,171.087935,0.000391,-0.000391,2455004.088,0.000391,-0.000391,0.59,0.056,-0.429,1.8464,0.028,-0.028,2338,20.8,-20.8,2.54,0.19,-0.21,590,,,28.75,7.06,-6.62,132.1,3808,76,-84,4.754,0.036,-0.036,0.508,0.037,-0.042,298.25812,47.604939,14.752
3426367,CONFIRMED,CANDIDATE,1,2.10433534,4.467E-06,-4.467E-06,133.31612,0.00173,-0.00173,2454966.316,0.00173,-0.00173,0.872,0.049,-0.661,1.1168,0.0649,-0.0649,242.1,15,-15,0.79,0.11,-0.08,662,,,45.34,17.7,-12.75,20.7,3605,71,-85,4.837,0.038,-0.071,0.433,0.058,-0.048,285.92889,38.520981,14.488
5562090,CONFIRMED,CANDIDATE,0.998,28.8431751,0.0002705,-0.0002705,143.82307,0.00723,-0.00723,2454976.823,0.00723,-0.00723,0.913,0.014,-0.637,3.171,0.196,-0.196,756.7,58.8,-58.8,2.66,0.3,-0.3,491,,,13.77,5.6,-4.15,15,5151,168,-153,4.528,0.082,-0.067,0.785,0.088,-0.088,298.73523,40.76416,15.652
6867555,CONFIRMED,CANDIDATE,1,5.19103699,2.846E-05,-2.846E-05,135.21628,0.00445,-0.00445,2454968.216,0.00445,-0.00445,0.117,0.324,-0.116,4.222,0.105,-0.105,290.1,12.7,-12.7,1.92,0.64,-0.21,1183,,,462.91,448.36,-152.69,25.2,6321,174,-261,4.417,0.056,-0.224,1.125,0.37,-0.123,293.12738,42.320099,15.438
5339567,CONFIRMED,CANDIDATE,0.984,4.86638504,2.421E-05,-2.421E-05,134.01501,0.00401,-0.00401,2454967.015,0.00401,-0.00401,0.176,0.289,-0.176,2.296,0.138,-0.138,143.8,9.9,-9.9,1.32,0.2,-0.18,1121,,,372.7,149.35,-110.83,17.1,5688,77,-77,4.333,0.132,-0.108,1.111,0.169,-0.154,282.99973,40.557449,13.987
11080405,CONFIRMED,CANDIDATE,0.999,25.1933989,0.0001689,-0.0001689,146.4301,0.00575,-0.00575,2454979.43,0.00575,-0.00575,0.679,0.025,-0.517,4.62,0.151,-0.151,481.2,28.3,-28.3,1.95,0.09,-0.15,513,,,16.34,2.7,-3.18,18,5009,82,-75,4.491,0.077,-0.028,0.84,0.038,-0.063,289.85889,48.693851,15.629
10059645,CONFIRMED,CANDIDATE,0.965,6.49441464,3.126E-05,-3.126E-05,132.25189,0.00376,-0.00376,2454965.252,0.00376,-0.00376,0.911,0.025,-0.707,2.344,0.103,-0.103,357.3,23.6,-23.6,1.75,0.12,-0.17,732,,,68.05,18.62,-18.1,17.7,4769,141,-127,4.557,0.065,-0.03,0.742,0.048,-0.071,284.58578,47.079529,15.602
5364071,CONFIRMED,CANDIDATE,1,2.576571021,1.951E-06,-1.951E-06,172.126911,0.000617,-0.000617,2455005.127,0.000617,-0.000617,0.187,0.096,-0.187,1.5997,0.0187,-0.0187,852.8,14.6,-14.6,1.57,0.09,-0.12,717,,,62.42,12.91,-13.65,63.6,3834,77,-84,4.708,0.045,-0.021,0.539,0.03,-0.041,292.29459,40.591789,15.264
7183745,CONFIRMED,CANDIDATE,1,28.4750006,0.0001944,-0.0001944,154.5706,0.0059,-0.0059,2454987.571,0.0059,-0.0059,0.835,0.092,-0.602,4.718,0.161,-0.161,763.8,38.4,-38.4,2.64,0.1,-0.19,489,,,13.5,2.04,-2.55,21.4,4996,82,-74,4.497,0.08,-0.025,0.831,0.032,-0.06,285.86929,42.728088,15.86
8212002,CONFIRMED,CANDIDATE,1,14.7966306,0.0001258,-0.0001258,142.74484,0.00641,-0.00641,2454975.745,0.00641,-0.00641,0.182,0.269,-0.182,5.613,0.181,-0.181,56.1,2.7,-2.7,0.98,0.16,-0.1,874,,,138.25,64.27,-36.42,22.4,6175,110,-134,4.299,0.072,-0.108,1.307,0.22,-0.135,281.83533,44.155918,11.714
8004903,CONFIRMED,CANDIDATE,0.993,11.25401871,6.513E-05,-6.513E-05,136.8901,0.00548,-0.00548,2454969.89,0.00548,-0.00548,0.603,0.336,-0.379,4.759,0.191,-0.191,433.4,29.2,-29.2,2.42,0.75,-0.4,888,,,147.13,132.97,-57.61,17,5995,163,-199,4.351,0.112,-0.192,1.118,0.344,-0.185,280.25839,43.835758,15.166
8883329,CONFIRMED,CANDIDATE,0.993,9.18244299,6.703E-05,-6.703E-05,134.04601,0.00551,-0.00551,2454967.046,0.00551,-0.00551,0.257,0.203,-0.257,4.318,0.178,-0.178,87.6,4.8,-4.8,1.24,0.23,-0.19,1052,,,289.74,151.21,-99.18,20.3,6194,124,-136,4.242,0.125,-0.125,1.314,0.244,-0.2,290.99527,45.192211,13.223
8883329,CONFIRMED,CANDIDATE,0.932,14.6134781,0.0001556,-0.0001556,140.41368,0.00701,-0.00701,2454973.414,0.00701,-0.00701,0.086,0.359,-0.086,5.266,0.19,-0.19,72.8,5.2,-5.2,1.12,0.21,-0.17,901,,,155.87,81.34,-53.36,15.2,6194,124,-136,4.242,0.125,-0.125,1.314,0.244,-0.2,290.99527,45.192211,13.223
11253827,CONFIRMED,CANDIDATE,1,42.9923284,0.0001741,-0.0001741,162.50532,0.00334,-0.00334,2454995.505,0.00334,-0.00334,0.643,0.246,-0.42,4.726,0.11,-0.11,1120.1,37.1,-37.1,3.32,0.42,-0.27,496,,,14.33,5.44,-3.12,34.1,5593,111,-111,4.45,0.068,-0.102,0.945,0.122,-0.075,296.13281,48.977402,11.921
5514383,CONFIRMED,CANDIDATE,1,6.88341278,1.336E-05,-1.336E-05,172.66227,0.00149,-0.00149,2455005.662,0.00149,-0.00149,0.083,0.354,-0.083,2.0674,0.0521,-0.0521,487.4,15.9,-15.9,2.63,0.07,-0.09,1080,,,321.63,32.39,-39.17,35.4,6139,74,-86,4.359,0.012,-0.012,1.193,0.029,-0.043,284.63519,40.71983,10.868
8022489,CONFIRMED,CANDIDATE,0.989,197.5111484,0.0003637,-0.0003637,272.3864,0.00131,-0.00131,2455105.386,0.00131,-0.00131,0.814,0.013,-0.019,11.106,0.101,-0.101,2575.6,16,-16,9.52,1.56,-2.15,391,,,5.54,2.65,-2.43,175.2,5616,124,-90,4.004,0.202,-0.093,1.674,0.275,-0.378,289.65125,43.824421,13.349
8022489,CONFIRMED,CANDIDATE,0.986,11.1726723,0.0001114,-0.0001114,140.00764,0.00729,-0.00729,2454973.008,0.00729,-0.00729,0.504,0.437,-0.306,6.106,0.242,-0.242,76.8,4.7,-4.7,1.5,0.24,-0.34,1019,,,255.06,122.24,-111.75,17,5616,124,-90,4.004,0.202,-0.093,1.674,0.275,-0.378,289.65125,43.824421,13.349
8022489,CONFIRMED,CANDIDATE,0.999,2.53573284,1.109E-05,-1.109E-05,133.01581,0.00373,-0.00373,2454966.016,0.00373,-0.00373,0.054,0.4,-0.054,3.989,0.11,-0.11,68,3,-3,1.36,0.23,-0.3,1671,,,1842.18,882.93,-807.12,25.5,5616,124,-90,4.004,0.202,-0.093,1.674,0.275,-0.378,289.65125,43.824421,13.349
9209624,CONFIRMED,CANDIDATE,0.996,6.79164656,4.313E-05,-4.313E-05,136.48519,0.0061,-0.0061,2454969.485,0.0061,-0.0061,0.121,0.347,-0.121,3.343,0.151,-0.151,102.6,6.4,-6.4,1.01,0.15,-0.14,994,,,230.81,97.53,-74.49,18.5,5772,115,-104,4.351,0.15,-0.1,1.003,0.147,-0.147,287.79819,45.656712,13.987
9209624,CONFIRMED,CANDIDATE,0.991,11.8376933,0.0001051,-0.0001051,142.21212,0.0083,-0.0083,2454975.212,0.0083,-0.0083,0.557,0.405,-0.352,3.381,0.197,-0.197,92.9,8.1,-8.1,1,0.15,-0.15,826,,,110.03,46.5,-35.51,12.7,5772,115,-104,4.351,0.15,-0.1,1.003,0.147,-0.147,287.79819,45.656712,13.987
3354846,CONFIRMED,CANDIDATE,0.995,18.5525162,0.0001372,-0.0001372,135.51322,0.00652,-0.00652,2454968.513,0.00652,-0.00652,0.78,0.174,-0.566,4.385,0.21,-0.21,771.5,50.5,-50.5,2.53,0.65,-0.21,612,,,33.14,25.75,-8.88,17.2,5569,166,-182,4.566,0.032,-0.179,0.829,0.213,-0.071,294.57623,38.45697,15.714
8478994,CONFIRMED,CANDIDATE,,13.3669309,0.0003599,-0.0003599,184.0734,0.0184,-0.0184,2455017.073,0.0184,-0.0184,0.4064,0.052,-0.4064,3.733,0.648,-0.648,12.2,2.2,-2.2,0.27,0.01,-0.01,656,,,43.71,5.64,-5.1,7.4,5417,75,-75,4.567,0.04,-0.04,0.772,0.026,-0.026,284.05954,44.518215,9.705
7183745,CONFIRMED,CANDIDATE,0.943,4.86634094,2.5E-05,-2.5E-05,353.34131,0.00379,-0.00379,2455186.341,0.00379,-0.00379,0.895,0.075,-0.687,1.885,0.139,-0.139,366.7,28.9,-28.9,1.94,0.07,-0.14,881,,,142.39,21.52,-26.92,15.2,4996,82,-74,4.497,0.08,-0.025,0.831,0.032,-0.06,285.86929,42.728088,15.86
9177629,CONFIRMED,CANDIDATE,1,5.60402307,1.164E-05,-1.164E-05,133.82508,0.00175,-0.00175,2454966.825,0.00175,-0.00175,0.8,0.121,-0.586,1.0273,0.0685,-0.0685,224.9,14.1,-14.1,1.25,0.07,-0.06,774,,,84.65,16.41,-14.22,20.6,4847,97,-97,4.581,0.033,-0.03,0.737,0.037,-0.037,299.38159,45.592239,13.713
7778767,CONFIRMED,CANDIDATE,0.998,13.0313583,0.0001042,-0.0001042,144.11544,0.00662,-0.00662,2454977.115,0.00662,-0.00662,0.813,0.142,-0.589,4.521,0.16,-0.16,573.3,31.8,-31.8,2.88,0.43,-0.4,774,,,84.94,34,-25.17,18.9,5514,74,-74,4.345,0.132,-0.108,1.071,0.163,-0.148,299.16953,43.44109,15.829
7515762,CONFIRMED,CANDIDATE,0.951,40.9905002,0.0004401,-0.0004401,132.4136,0.00852,-0.00852,2454965.414,0.00852,-0.00852,0.048,0.409,-0.048,7.336,0.249,-0.249,297.3,22.1,-22.1,2.41,0.42,-0.46,627,,,36.5,16.62,-13.77,15.4,5842,79,-70,4.17,0.176,-0.095,1.41,0.246,-0.27,287.83847,43.153229,15.272
5942949,CONFIRMED,CANDIDATE,0.833,57.2932309,0.0005315,-0.0005315,146.23112,0.00626,-0.00626,2454979.231,0.00626,-0.00626,0.021,0.441,-0.021,4.878,0.243,-0.243,773.6,57,-57,1.95,0.14,-0.18,355,,,3.76,1.09,-1,15.7,4806,144,-129,4.564,0.065,-0.03,0.729,0.051,-0.07,285.29193,41.255692,15.699
12120307,CONFIRMED,CANDIDATE,0.996,8.00504749,5.083E-05,-5.083E-05,138.71228,0.00594,-0.00594,2454971.712,0.00594,-0.00594,0.054,0.405,-0.054,3.32,0.166,-0.166,187.5,13.2,-13.2,1.52,0.51,-0.17,1035,,,271.68,262.66,-85.79,15.6,6398,157,-224,4.411,0.056,-0.21,1.101,0.37,-0.123,296.30197,50.672321,14.79
12120307,CONFIRMED,CANDIDATE,0.969,12.13070414,9.622E-05,-9.622E-05,139.89855,0.00688,-0.00688,2454972.899,0.00688,-0.00688,0.083,0.365,-0.083,3.843,0.185,-0.185,211.2,15.1,-15.1,1.61,0.54,-0.18,901,,,155.85,150.68,-49.21,15.3,6398,157,-224,4.411,0.056,-0.21,1.101,0.37,-0.123,296.30197,50.672321,14.79
12120307,CONFIRMED,CANDIDATE,0.999,5.61357653,3.842E-05,-3.842E-05,131.81669,0.0054,-0.0054,2454964.817,0.0054,-0.0054,0.119,0.328,-0.119,2.905,0.148,-0.148,162.3,11.7,-11.7,1.41,0.48,-0.16,1165,,,435.61,421.15,-137.56,15.2,6398,157,-224,4.411,0.056,-0.21,1.101,0.37,-0.123,296.30197,50.672321,14.79
11701407,CONFIRMED,CANDIDATE,0.942,18.8262877,0.0001114,-0.0001114,134.70322,0.00488,-0.00488,2454967.703,0.00488,-0.00488,0.198,0.249,-0.198,2.344,0.115,-0.115,795.8,47,-47,2.34,0.33,-0.3,591,,,28.85,14.37,-9.89,19.9,5215,184,-184,4.481,0.105,-0.115,0.845,0.12,-0.109,285.14264,49.800671,15.279
11288051,CONFIRMED,CANDIDATE,1,3.41045981,1.361E-05,-1.361E-05,131.58062,0.00304,-0.00304,2454964.581,0.00304,-0.00304,0.971,0.01,-0.682,2.866,0.1,-0.1,136.2,6.8,-6.8,1.06,0.07,-0.04,892,,,149.88,35.07,-21.68,22.5,4983,100,-100,4.66,0.017,-0.052,0.651,0.044,-0.024,286.75278,49.064911,14.139
10813132,CONFIRMED,CANDIDATE,0.836,4.76702759,2.46E-05,-2.46E-05,132.69368,0.00409,-0.00409,2454965.694,0.00409,-0.00409,0.077,0.384,-0.077,2.013,0.14,-0.14,163.4,13.6,-13.6,1.19,0.31,-0.17,1046,,,282.97,219.67,-96.24,14.3,5629,152,-152,4.43,0.12,-0.18,0.937,0.247,-0.133,297.46362,48.181412,14.431
5857540,CONFIRMED,CANDIDATE,1,13.62801048,6.229E-05,-6.229E-05,135.45073,0.00403,-0.00403,2454968.451,0.00403,-0.00403,0.927,0.006,-0.651,3.5374,0.0976,-0.0976,912.8,38.7,-38.7,3.28,0.42,-0.42,639,,,39.48,18.78,-13.36,26.7,5052,192,-174,4.48,0.105,-0.105,0.855,0.109,-0.109,284.6062,41.196381,15.462
7289317,CONFIRMED,CANDIDATE,0.968,16.83203175,8.532E-05,-8.532E-05,140.53041,0.00469,-0.00469,2454973.53,0.00469,-0.00469,0.533,0.416,-0.331,4.031,0.129,-0.129,326,16.1,-16.1,1.86,0.25,-0.18,690,,,53.44,19.29,-12.54,21.6,5518,74,-83,4.4,0.1,-0.1,1.008,0.137,-0.099,294.00946,42.880772,14.834
7879433,CONFIRMED,CANDIDATE,0.982,1.385787741,4.397E-06,-4.397E-06,135.49119,0.00275,-0.00275,2454968.491,0.00275,-0.00275,0.35,0.113,-0.35,1.6449,0.0888,-0.0888,85.4,5.5,-5.5,0.55,0.03,-0.03,1008,,,245.15,45.34,-41.64,19.1,4239,84,-84,4.667,0.025,-0.022,0.6,0.028,-0.031,287.1427,43.616051,14.131
9205907,CONFIRMED,CANDIDATE,0.997,12.02295362,2.788E-05,-2.788E-05,136.20687,0.0021,-0.0021,2454969.207,0.0021,-0.0021,0.965,0.019,-0.757,1.2667,0.0655,-0.0655,778.6,52.3,-52.3,3.28,0.95,-0.32,776,,,85.78,74.17,-24.34,20.1,5982,167,-188,4.535,0.048,-0.204,0.879,0.257,-0.086,285.67377,45.639858,15.646
8463346,CONFIRMED,CANDIDATE,0.982,16.79716262,9.549E-05,-9.549E-05,134.0417,0.00451,-0.00451,2454967.042,0.00451,-0.00451,0.899,0.037,-0.636,3.83,0.119,-0.119,1023.8,54.2,-54.2,2.75,0.13,-0.12,503,,,15.19,2.6,-2.25,21.2,4652,74,-83,4.617,0.02,-0.032,0.697,0.034,-0.03,301.72076,44.41206,15.856
5364071,CONFIRMED,CANDIDATE,0.999,18.59611518,4.871E-05,-4.871E-05,141.26331,0.00209,-0.00209,2454974.263,0.00209,-0.00209,0.014,0.387,-0.014,2.3052,0.0599,-0.0599,813.8,31.5,-31.5,1.53,0.08,-0.12,371,,,4.48,0.92,-0.98,27.6,3834,77,-84,4.708,0.045,-0.021,0.539,0.03,-0.041,292.29459,40.591789,15.264
10489206,CONFIRMED,CANDIDATE,0.997,5.77440326,3.059E-05,-3.059E-05,132.96695,0.00455,-0.00455,2454965.967,0.00455,-0.00455,0.425,0.515,-0.227,1.768,0.127,-0.127,245.3,23.5,-23.5,0.8,0.06,-0.06,529,,,18.6,4.57,-4.29,11.8,3808,76,-84,4.754,0.036,-0.036,0.508,0.037,-0.042,298.25812,47.604939,14.752
10068659,CONFIRMED,CANDIDATE,0.993,11.47685263,6.684E-05,-6.684E-05,139.63194,0.00476,-0.00476,2454972.632,0.00476,-0.00476,0.07,0.391,-0.07,2.756,0.135,-0.135,240.6,16.8,-16.8,1.58,0.21,-0.18,796,,,94.94,34.55,-23.59,16.5,5550,83,-74,4.384,0.105,-0.105,1.032,0.138,-0.113,289.13467,47.062988,15.051
9395024,CONFIRMED,CANDIDATE,0.998,4.37033233,2.022E-05,-2.022E-05,131.92696,0.00388,-0.00388,2454964.927,0.00388,-0.00388,0.093,0.354,-0.093,2.845,0.126,-0.126,177.8,11.5,-11.5,1.56,0.24,-0.24,1191,,,475.39,192.38,-153.04,17.7,5657,76,-76,4.282,0.156,-0.104,1.182,0.182,-0.182,287.40533,45.918011,15.133
8478994,CONFIRMED,FALSE POSITIVE,,51.20690303,,,195.7303,,,2455028.73,,,,,,8.99,,,,,,,,,,,,,,,,,,,,,,,,,284.05954,44.518215,9.705
9753154,CONFIRMED,CANDIDATE,0.999,3.70429015,2.561E-05,-2.561E-05,132.21478,0.00556,-0.00556,2454965.215,0.00556,-0.00556,0.001,0.448,-0.001,3.37,0.165,-0.165,55.7,4.2,-4.2,1.45,0.31,-0.45,1839,,,2708.57,1645.31,-1578,15.9,6732,163,-204,3.958,0.273,-0.117,1.927,0.402,-0.603,282.30121,46.516201,12.402
9011825,CONFIRMED,CANDIDATE,0.996,37.3331165,0.0003514,-0.0003514,162.90453,0.00735,-0.00735,2454995.905,0.00735,-0.00735,0.851,0.071,-0.636,7.643,0.2,-0.2,187.8,9.6,-9.6,2.5,0.38,-0.57,657,,,44.17,17.75,-19.3,22.5,5623,75,-75,4.079,0.189,-0.081,1.588,0.243,-0.364,287.80557,45.340549,13.611
5174858,CONFIRMED,CANDIDATE,0.998,7.9709719,2.183E-05,-2.183E-05,134.0507,0.00232,-0.00232,2454967.051,0.00232,-0.00232,0.911,0.002,-0.645,1.2893,0.0874,-0.0874,488.4,34.8,-34.8,2.27,0.34,-0.16,760,,,79.1,38.66,-18.4,17.3,5237,157,-157,4.572,0.028,-0.112,0.826,0.124,-0.057,288.02969,40.344151,15.43
11074835,CONFIRMED,CANDIDATE,0.95,6.03355539,6.495E-05,-6.495E-05,137.121,0.00739,-0.00739,2454970.121,0.00739,-0.00739,0.35,0.1,-0.35,10.049,0.243,-0.243,89.5,3.8,-3.8,3.34,0.71,-0.57,1598,,,1540.84,853.28,-539.21,26.1,4924,74,-66,3.356,0.14,-0.126,3.588,0.753,-0.616,286.71564,48.645279,13.274
1996180,CONFIRMED,CANDIDATE,0.999,3.02558494,1.202E-05,-1.202E-05,134.36744,0.00348,-0.00348,2454967.367,0.00348,-0.00348,0.839,0.035,-0.573,3.0008,0.0911,-0.0911,128.3,5.9,-5.9,1.62,0.29,-0.25,1484,,,1148.47,592.81,-389.77,23.8,6123,122,-134,4.263,0.137,-0.112,1.263,0.232,-0.19,286.3443,37.411968,13.925
6269070,CONFIRMED,CANDIDATE,0.985,2.7612237,2.052E-05,-2.052E-05,131.6081,0.00568,-0.00568,2454964.608,0.00568,-0.00568,0.238,0.218,-0.238,3.681,0.181,-0.181,66.8,5.5,-5.5,1.84,0.46,-0.84,2017,,,3906.36,2880.81,-2913.18,14.2,6381,181,-227,3.897,0.405,-0.135,2.232,0.55,-1.022,285.7135,41.605885,13.321
12254378,CONFIRMED,CANDIDATE,0.999,2.032319072,5.327E-06,-5.327E-06,132.32157,0.00239,-0.00239,2454965.322,0.00239,-0.00239,0.133,0.332,-0.133,1.6762,0.069,-0.069,315.5,14.9,-14.9,1.87,0.61,-0.2,1542,,,1333.35,1277.72,-427.18,24.5,6156,171,-236,4.443,0.054,-0.216,1.05,0.341,-0.114,289.18668,50.937561,15.298
7604328,CONFIRMED,CANDIDATE,0.998,4.35407371,2.044E-05,-2.044E-05,132.85695,0.00394,-0.00394,2454965.857,0.00394,-0.00394,0.734,0.208,-0.532,2.427,0.104,-0.104,277.1,16.1,-16.1,1.63,0.39,-0.25,1043,,,279.53,199.23,-103.12,19,5455,162,-162,4.421,0.149,-0.198,0.909,0.213,-0.142,290.74432,43.26078,15.404
11236244,CONFIRMED,CANDIDATE,0.956,11.32269749,9.54E-05,-9.54E-05,136.05511,0.00535,-0.00535,2454969.055,0.00535,-0.00535,0.951,0.026,-0.69,3.517,0.134,-0.134,311,22.7,-22.7,1.51,0.12,-0.13,554,,,22.24,6.58,-5.82,16,4563,123,-136,4.624,0.048,-0.028,0.642,0.051,-0.056,287.65741,48.982159,15.006
9837685,CONFIRMED,CANDIDATE,1,13.71218522,6.013E-05,-6.013E-05,135.51875,0.00395,-0.00395,2454968.519,0.00395,-0.00395,0.68,0.271,-0.467,2.437,0.0994,-0.0994,786.7,40.4,-40.4,2.47,0.6,-0.24,676,,,49.26,37.19,-14.05,22.6,5550,182,-182,4.562,0.042,-0.168,0.831,0.201,-0.08,294.53354,46.618271,15.935
5042210,CONFIRMED,CANDIDATE,0.996,12.14684625,8.2E-05,-8.2E-05,131.55623,0.00605,-0.00605,2454964.556,0.00605,-0.00605,0.687,0.029,-0.51,6.197,0.158,-0.158,70.7,3,-3,1.75,0.25,-0.45,1097,,,342.49,138.03,-168.51,27.1,5877,116,-116,3.927,0.203,-0.087,1.963,0.273,-0.507,298.9917,40.142422,11.821
12454461,CONFIRMED,CANDIDATE,0.743,7.46718958,5.655E-05,-5.655E-05,136.39348,0.00581,-0.00581,2454969.393,0.00581,-0.00581,0.486,0.05,-0.436,3.633,0.172,-0.172,75.7,4.6,-4.6,1.04,0.17,-0.06,1035,,,271.25,123.26,-53.59,18.8,6161,98,-147,4.399,0.032,-0.128,1.169,0.197,-0.07,288.0593,51.35445,12.77
9635606,CONFIRMED,CANDIDATE,0.999,48.8882668,0.0006649,-0.0006649,153.8341,0.00922,-0.00922,2454986.834,0.00922,-0.00922,0.988,0.005,-0.687,6.468,0.563,-0.563,462.8,37.8,-37.8,2.96,0.1,-0.17,386,,,5.23,0.73,-0.88,13.5,4821,76,-76,4.529,0.06,-0.02,0.788,0.027,-0.046,284.74792,46.373619,14.985
